period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-11-13T10,NY,New York,WAT,Hydro,1949,megawatthours
2024-11-13T09,NY,New York,WAT,Hydro,1917,megawatthours
2024-11-13T08,NY,New York,WAT,Hydro,1968,megawatthours
2024-11-13T07,NY,New York,WAT,Hydro,1985,megawatthours
2024-11-13T06,NY,New York,WAT,Hydro,1951,megawatthours
2024-11-13T05,NY,New York,WAT,Hydro,2040,megawatthours
2024-11-13T04,NY,New York,WAT,Hydro,2792,megawatthours
2024-11-13T03,NY,New York,WAT,Hydro,3074,megawatthours
2024-11-13T02,NY,New York,WAT,Hydro,3249,megawatthours
2024-11-13T01,NY,New York,WAT,Hydro,3357,megawatthours
2024-11-13T00,NY,New York,WAT,Hydro,3333,megawatthours
2024-11-12T23,NY,New York,WAT,Hydro,3674,megawatthours
2024-11-12T22,NY,New York,WAT,Hydro,3283,megawatthours
2024-11-12T21,NY,New York,WAT,Hydro,2760,megawatthours
2024-11-12T20,NY,New York,WAT,Hydro,2604,megawatthours
2024-11-12T19,NY,New York,WAT,Hydro,2590,megawatthours
2024-11-12T18,NY,New York,WAT,Hydro,2572,megawatthours
2024-11-12T17,NY,New York,WAT,Hydro,2576,megawatthours
2024-11-12T16,NY,New York,WAT,Hydro,2587,megawatthours
2024-11-12T15,NY,New York,WAT,Hydro,2603,megawatthours
2024-11-12T14,NY,New York,WAT,Hydro,2728,megawatthours
2024-11-12T13,NY,New York,WAT,Hydro,3119,megawatthours
2024-11-12T12,NY,New York,WAT,Hydro,2429,megawatthours
2024-11-12T11,NY,New York,WAT,Hydro,1921,megawatthours
2024-11-12T10,NY,New York,WAT,Hydro,1658,megawatthours
2024-11-12T09,NY,New York,WAT,Hydro,1679,megawatthours
2024-11-12T08,NY,New York,WAT,Hydro,1677,megawatthours
2024-11-12T07,NY,New York,WAT,Hydro,1731,megawatthours
2024-11-12T06,NY,New York,WAT,Hydro,1873,megawatthours
2024-11-12T05,NY,New York,WAT,Hydro,2149,megawatthours
2024-11-12T04,NY,New York,WAT,Hydro,2730,megawatthours
2024-11-12T03,NY,New York,WAT,Hydro,3108,megawatthours
2024-11-12T02,NY,New York,WAT,Hydro,3258,megawatthours
2024-11-12T01,NY,New York,WAT,Hydro,3890,megawatthours
2024-11-12T00,NY,New York,WAT,Hydro,4031,megawatthours
2024-11-11T23,NY,New York,WAT,Hydro,4067,megawatthours
2024-11-11T22,NY,New York,WAT,Hydro,3964,megawatthours
2024-11-11T21,NY,New York,WAT,Hydro,3229,megawatthours
2024-11-11T20,NY,New York,WAT,Hydro,2975,megawatthours
2024-11-11T19,NY,New York,WAT,Hydro,2963,megawatthours
2024-11-11T18,NY,New York,WAT,Hydro,2934,megawatthours
2024-11-11T17,NY,New York,WAT,Hydro,2966,megawatthours
2024-11-11T16,NY,New York,WAT,Hydro,2921,megawatthours
2024-11-11T15,NY,New York,WAT,Hydro,3120,megawatthours
2024-11-11T14,NY,New York,WAT,Hydro,3120,megawatthours
2024-11-11T13,NY,New York,WAT,Hydro,2824,megawatthours
2024-11-11T12,NY,New York,WAT,Hydro,2370,megawatthours
2024-11-11T11,NY,New York,WAT,Hydro,2014,megawatthours
2024-11-11T10,NY,New York,WAT,Hydro,1858,megawatthours
2024-11-11T09,NY,New York,WAT,Hydro,1879,megawatthours
2024-11-11T08,NY,New York,WAT,Hydro,1910,megawatthours
2024-11-11T07,NY,New York,WAT,Hydro,1988,megawatthours
2024-11-11T06,NY,New York,WAT,Hydro,2092,megawatthours
2024-11-11T05,NY,New York,WAT,Hydro,2159,megawatthours
2024-11-11T04,NY,New York,WAT,Hydro,2413,megawatthours
2024-11-11T03,NY,New York,WAT,Hydro,3061,megawatthours
2024-11-11T02,NY,New York,WAT,Hydro,3130,megawatthours
2024-11-11T01,NY,New York,WAT,Hydro,3247,megawatthours
2024-11-11T00,NY,New York,WAT,Hydro,3456,megawatthours
2024-11-10T23,NY,New York,WAT,Hydro,3419,megawatthours
2024-11-10T22,NY,New York,WAT,Hydro,3246,megawatthours
2024-11-10T21,NY,New York,WAT,Hydro,2909,megawatthours
2024-11-10T20,NY,New York,WAT,Hydro,2883,megawatthours
2024-11-10T19,NY,New York,WAT,Hydro,2807,megawatthours
2024-11-10T18,NY,New York,WAT,Hydro,2455,megawatthours
2024-11-10T17,NY,New York,WAT,Hydro,2493,megawatthours
2024-11-10T16,NY,New York,WAT,Hydro,2749,megawatthours
2024-11-10T15,NY,New York,WAT,Hydro,2836,megawatthours
2024-11-10T14,NY,New York,WAT,Hydro,2992,megawatthours
2024-11-10T13,NY,New York,WAT,Hydro,2582,megawatthours
2024-11-10T12,NY,New York,WAT,Hydro,2275,megawatthours
2024-11-10T11,NY,New York,WAT,Hydro,2159,megawatthours
2024-11-10T10,NY,New York,WAT,Hydro,2167,megawatthours
2024-11-10T09,NY,New York,WAT,Hydro,2304,megawatthours
2024-11-10T08,NY,New York,WAT,Hydro,2287,megawatthours
2024-11-10T07,NY,New York,WAT,Hydro,2187,megawatthours
2024-11-10T06,NY,New York,WAT,Hydro,1776,megawatthours
2024-11-10T05,NY,New York,WAT,Hydro,2101,megawatthours
2024-11-10T04,NY,New York,WAT,Hydro,2381,megawatthours
2024-11-10T03,NY,New York,WAT,Hydro,2846,megawatthours
2024-11-10T02,NY,New York,WAT,Hydro,3115,megawatthours
2024-11-10T01,NY,New York,WAT,Hydro,3246,megawatthours
2024-11-10T00,NY,New York,WAT,Hydro,3283,megawatthours
2024-11-09T23,NY,New York,WAT,Hydro,3453,megawatthours
2024-11-09T22,NY,New York,WAT,Hydro,3167,megawatthours
2024-11-09T21,NY,New York,WAT,Hydro,2763,megawatthours
2024-11-09T20,NY,New York,WAT,Hydro,2613,megawatthours
2024-11-09T19,NY,New York,WAT,Hydro,2525,megawatthours
2024-11-09T18,NY,New York,WAT,Hydro,2546,megawatthours
2024-11-09T17,NY,New York,WAT,Hydro,2478,megawatthours
2024-11-09T16,NY,New York,WAT,Hydro,2388,megawatthours
2024-11-09T15,NY,New York,WAT,Hydro,2460,megawatthours
2024-11-09T14,NY,New York,WAT,Hydro,2403,megawatthours
2024-11-09T13,NY,New York,WAT,Hydro,2314,megawatthours
2024-11-09T12,NY,New York,WAT,Hydro,1972,megawatthours
2024-11-09T11,NY,New York,WAT,Hydro,1687,megawatthours
2024-11-09T10,NY,New York,WAT,Hydro,1623,megawatthours
2024-11-09T09,NY,New York,WAT,Hydro,1640,megawatthours
2024-11-09T08,NY,New York,WAT,Hydro,1592,megawatthours
2024-11-09T07,NY,New York,WAT,Hydro,1603,megawatthours
2024-11-09T06,NY,New York,WAT,Hydro,1606,megawatthours
2024-11-09T05,NY,New York,WAT,Hydro,1872,megawatthours
2024-11-09T04,NY,New York,WAT,Hydro,2620,megawatthours
2024-11-09T03,NY,New York,WAT,Hydro,2820,megawatthours
2024-11-09T02,NY,New York,WAT,Hydro,3026,megawatthours
2024-11-09T01,NY,New York,WAT,Hydro,3317,megawatthours
2024-11-09T00,NY,New York,WAT,Hydro,3479,megawatthours
2024-11-08T23,NY,New York,WAT,Hydro,3546,megawatthours
2024-11-08T22,NY,New York,WAT,Hydro,3327,megawatthours
2024-11-08T21,NY,New York,WAT,Hydro,2971,megawatthours
2024-11-08T20,NY,New York,WAT,Hydro,2808,megawatthours
2024-11-08T19,NY,New York,WAT,Hydro,2724,megawatthours
2024-11-08T18,NY,New York,WAT,Hydro,2610,megawatthours
2024-11-08T17,NY,New York,WAT,Hydro,2628,megawatthours
2024-11-08T16,NY,New York,WAT,Hydro,2704,megawatthours
2024-11-08T15,NY,New York,WAT,Hydro,2673,megawatthours
2024-11-08T14,NY,New York,WAT,Hydro,2684,megawatthours
2024-11-08T13,NY,New York,WAT,Hydro,2705,megawatthours
2024-11-08T12,NY,New York,WAT,Hydro,2236,megawatthours
2024-11-08T11,NY,New York,WAT,Hydro,1868,megawatthours
2024-11-08T10,NY,New York,WAT,Hydro,1791,megawatthours
2024-11-08T09,NY,New York,WAT,Hydro,1798,megawatthours
2024-11-08T08,NY,New York,WAT,Hydro,1708,megawatthours
2024-11-08T07,NY,New York,WAT,Hydro,1772,megawatthours
2024-11-08T06,NY,New York,WAT,Hydro,1859,megawatthours
2024-11-08T05,NY,New York,WAT,Hydro,1971,megawatthours
2024-11-08T04,NY,New York,WAT,Hydro,2555,megawatthours
2024-11-08T03,NY,New York,WAT,Hydro,2938,megawatthours
2024-11-08T02,NY,New York,WAT,Hydro,3190,megawatthours
2024-11-08T01,NY,New York,WAT,Hydro,3245,megawatthours
2024-11-08T00,NY,New York,WAT,Hydro,3495,megawatthours
2024-11-07T23,NY,New York,WAT,Hydro,3683,megawatthours
2024-11-07T22,NY,New York,WAT,Hydro,3651,megawatthours
2024-11-07T21,NY,New York,WAT,Hydro,3332,megawatthours
2024-11-07T20,NY,New York,WAT,Hydro,2933,megawatthours
2024-11-07T19,NY,New York,WAT,Hydro,2785,megawatthours
2024-11-07T18,NY,New York,WAT,Hydro,2773,megawatthours
2024-11-07T17,NY,New York,WAT,Hydro,2835,megawatthours
2024-11-07T16,NY,New York,WAT,Hydro,2900,megawatthours
2024-11-07T15,NY,New York,WAT,Hydro,2981,megawatthours
2024-11-07T14,NY,New York,WAT,Hydro,3091,megawatthours
2024-11-07T13,NY,New York,WAT,Hydro,3025,megawatthours
2024-11-07T12,NY,New York,WAT,Hydro,2408,megawatthours
2024-11-07T11,NY,New York,WAT,Hydro,2039,megawatthours
2024-11-07T10,NY,New York,WAT,Hydro,1948,megawatthours
2024-11-07T09,NY,New York,WAT,Hydro,1936,megawatthours
2024-11-07T08,NY,New York,WAT,Hydro,1905,megawatthours
2024-11-07T07,NY,New York,WAT,Hydro,1938,megawatthours
2024-11-07T06,NY,New York,WAT,Hydro,1973,megawatthours
2024-11-07T05,NY,New York,WAT,Hydro,2147,megawatthours
2024-11-07T04,NY,New York,WAT,Hydro,2591,megawatthours
2024-11-07T03,NY,New York,WAT,Hydro,3133,megawatthours
2024-11-07T02,NY,New York,WAT,Hydro,3442,megawatthours
2024-11-07T01,NY,New York,WAT,Hydro,3873,megawatthours
2024-11-07T00,NY,New York,WAT,Hydro,3932,megawatthours
2024-11-06T23,NY,New York,WAT,Hydro,3893,megawatthours
2024-11-06T22,NY,New York,WAT,Hydro,3814,megawatthours
2024-11-06T21,NY,New York,WAT,Hydro,3583,megawatthours
2024-11-06T20,NY,New York,WAT,Hydro,3446,megawatthours
2024-11-06T19,NY,New York,WAT,Hydro,3252,megawatthours
2024-11-06T18,NY,New York,WAT,Hydro,3048,megawatthours
2024-11-06T17,NY,New York,WAT,Hydro,2911,megawatthours
2024-11-06T16,NY,New York,WAT,Hydro,2720,megawatthours
2024-11-06T15,NY,New York,WAT,Hydro,2690,megawatthours
2024-11-06T14,NY,New York,WAT,Hydro,2740,megawatthours
2024-11-06T13,NY,New York,WAT,Hydro,2846,megawatthours
2024-11-06T12,NY,New York,WAT,Hydro,2176,megawatthours
2024-11-06T11,NY,New York,WAT,Hydro,2030,megawatthours
2024-11-06T10,NY,New York,WAT,Hydro,1958,megawatthours
2024-11-06T09,NY,New York,WAT,Hydro,2000,megawatthours
2024-11-06T08,NY,New York,WAT,Hydro,1941,megawatthours
2024-11-06T07,NY,New York,WAT,Hydro,2149,megawatthours
2024-11-06T06,NY,New York,WAT,Hydro,2188,megawatthours
2024-11-06T05,NY,New York,WAT,Hydro,2505,megawatthours
2024-11-06T04,NY,New York,WAT,Hydro,2653,megawatthours
2024-11-06T03,NY,New York,WAT,Hydro,3001,megawatthours
2024-11-06T02,NY,New York,WAT,Hydro,3033,megawatthours
2024-11-06T01,NY,New York,WAT,Hydro,3537,megawatthours
2024-11-06T00,NY,New York,WAT,Hydro,3764,megawatthours
2024-11-05T23,NY,New York,WAT,Hydro,3840,megawatthours
2024-11-05T22,NY,New York,WAT,Hydro,3681,megawatthours
2024-11-05T21,NY,New York,WAT,Hydro,2924,megawatthours
2024-11-05T20,NY,New York,WAT,Hydro,2763,megawatthours
2024-11-05T19,NY,New York,WAT,Hydro,2630,megawatthours
2024-11-05T18,NY,New York,WAT,Hydro,2484,megawatthours
2024-11-05T17,NY,New York,WAT,Hydro,2636,megawatthours
2024-11-05T16,NY,New York,WAT,Hydro,2659,megawatthours
2024-11-05T15,NY,New York,WAT,Hydro,2997,megawatthours
2024-11-05T14,NY,New York,WAT,Hydro,3098,megawatthours
2024-11-05T13,NY,New York,WAT,Hydro,3130,megawatthours
2024-11-05T12,NY,New York,WAT,Hydro,2909,megawatthours
2024-11-05T11,NY,New York,WAT,Hydro,2754,megawatthours
2024-11-05T10,NY,New York,WAT,Hydro,2545,megawatthours
2024-11-05T09,NY,New York,WAT,Hydro,2567,megawatthours
2024-11-05T08,NY,New York,WAT,Hydro,2612,megawatthours
2024-11-05T07,NY,New York,WAT,Hydro,2651,megawatthours
2024-11-05T06,NY,New York,WAT,Hydro,2811,megawatthours
2024-11-05T05,NY,New York,WAT,Hydro,3026,megawatthours
2024-11-05T04,NY,New York,WAT,Hydro,3183,megawatthours
2024-11-05T03,NY,New York,WAT,Hydro,3290,megawatthours
2024-11-05T02,NY,New York,WAT,Hydro,3572,megawatthours
2024-11-05T01,NY,New York,WAT,Hydro,3679,megawatthours
2024-11-05T00,NY,New York,WAT,Hydro,3798,megawatthours
2024-11-04T23,NY,New York,WAT,Hydro,3680,megawatthours
2024-11-04T22,NY,New York,WAT,Hydro,3517,megawatthours
2024-11-04T21,NY,New York,WAT,Hydro,3209,megawatthours
2024-11-04T20,NY,New York,WAT,Hydro,3114,megawatthours
2024-11-04T19,NY,New York,WAT,Hydro,2951,megawatthours
2024-11-04T18,NY,New York,WAT,Hydro,2920,megawatthours
2024-11-04T17,NY,New York,WAT,Hydro,2856,megawatthours
2024-11-04T16,NY,New York,WAT,Hydro,3009,megawatthours
2024-11-04T15,NY,New York,WAT,Hydro,3011,megawatthours
2024-11-04T14,NY,New York,WAT,Hydro,2869,megawatthours
2024-11-04T13,NY,New York,WAT,Hydro,2945,megawatthours
2024-11-04T12,NY,New York,WAT,Hydro,2399,megawatthours
2024-11-04T11,NY,New York,WAT,Hydro,2067,megawatthours
2024-11-04T10,NY,New York,WAT,Hydro,1870,megawatthours
2024-11-04T09,NY,New York,WAT,Hydro,1814,megawatthours
2024-11-04T08,NY,New York,WAT,Hydro,1806,megawatthours
2024-11-04T07,NY,New York,WAT,Hydro,1889,megawatthours
2024-11-04T06,NY,New York,WAT,Hydro,1914,megawatthours
2024-11-04T05,NY,New York,WAT,Hydro,1948,megawatthours
2024-11-04T04,NY,New York,WAT,Hydro,2336,megawatthours
2024-11-04T03,NY,New York,WAT,Hydro,2609,megawatthours
2024-11-04T02,NY,New York,WAT,Hydro,2990,megawatthours
2024-11-04T01,NY,New York,WAT,Hydro,3200,megawatthours
2024-11-04T00,NY,New York,WAT,Hydro,3518,megawatthours
2024-11-03T23,NY,New York,WAT,Hydro,3480,megawatthours
2024-11-03T22,NY,New York,WAT,Hydro,3209,megawatthours
2024-11-03T21,NY,New York,WAT,Hydro,2836,megawatthours
2024-11-03T20,NY,New York,WAT,Hydro,2488,megawatthours
2024-11-03T19,NY,New York,WAT,Hydro,2060,megawatthours
2024-11-03T18,NY,New York,WAT,Hydro,1985,megawatthours
2024-11-03T17,NY,New York,WAT,Hydro,1946,megawatthours
2024-11-03T16,NY,New York,WAT,Hydro,2170,megawatthours
2024-11-03T15,NY,New York,WAT,Hydro,2336,megawatthours
2024-11-03T14,NY,New York,WAT,Hydro,2343,megawatthours
2024-11-03T13,NY,New York,WAT,Hydro,2634,megawatthours
2024-11-03T12,NY,New York,WAT,Hydro,2183,megawatthours
2024-11-03T11,NY,New York,WAT,Hydro,1883,megawatthours
2024-11-03T10,NY,New York,WAT,Hydro,1960,megawatthours
2024-11-03T09,NY,New York,WAT,Hydro,1966,megawatthours
2024-11-03T08,NY,New York,WAT,Hydro,1909,megawatthours
2024-11-03T07,NY,New York,WAT,Hydro,1915,megawatthours
2024-11-03T06,NY,New York,WAT,Hydro,1900,megawatthours
2024-11-03T05,NY,New York,WAT,Hydro,1929,megawatthours
2024-11-03T04,NY,New York,WAT,Hydro,1992,megawatthours
2024-11-03T03,NY,New York,WAT,Hydro,2582,megawatthours
2024-11-03T02,NY,New York,WAT,Hydro,3114,megawatthours
2024-11-03T01,NY,New York,WAT,Hydro,3279,megawatthours
2024-11-03T00,NY,New York,WAT,Hydro,3580,megawatthours
2024-11-02T23,NY,New York,WAT,Hydro,3565,megawatthours
2024-11-02T22,NY,New York,WAT,Hydro,3273,megawatthours
2024-11-02T21,NY,New York,WAT,Hydro,2906,megawatthours
2024-11-02T20,NY,New York,WAT,Hydro,2716,megawatthours
2024-11-02T19,NY,New York,WAT,Hydro,2701,megawatthours
2024-11-02T18,NY,New York,WAT,Hydro,2800,megawatthours
2024-11-02T17,NY,New York,WAT,Hydro,2781,megawatthours
2024-11-02T16,NY,New York,WAT,Hydro,2830,megawatthours
2024-11-02T15,NY,New York,WAT,Hydro,2723,megawatthours
2024-11-02T14,NY,New York,WAT,Hydro,2638,megawatthours
2024-11-02T13,NY,New York,WAT,Hydro,2724,megawatthours
2024-11-02T12,NY,New York,WAT,Hydro,2729,megawatthours
2024-11-02T11,NY,New York,WAT,Hydro,2255,megawatthours
2024-11-02T10,NY,New York,WAT,Hydro,1999,megawatthours
2024-11-02T09,NY,New York,WAT,Hydro,1952,megawatthours
2024-11-02T08,NY,New York,WAT,Hydro,1936,megawatthours
2024-11-02T07,NY,New York,WAT,Hydro,1964,megawatthours
2024-11-02T06,NY,New York,WAT,Hydro,1913,megawatthours
2024-11-02T05,NY,New York,WAT,Hydro,1938,megawatthours
2024-11-02T04,NY,New York,WAT,Hydro,2005,megawatthours
2024-11-02T03,NY,New York,WAT,Hydro,2749,megawatthours
2024-11-02T02,NY,New York,WAT,Hydro,3357,megawatthours
2024-11-02T01,NY,New York,WAT,Hydro,3665,megawatthours
2024-11-02T00,NY,New York,WAT,Hydro,3735,megawatthours
2024-11-01T23,NY,New York,WAT,Hydro,3787,megawatthours
2024-11-01T22,NY,New York,WAT,Hydro,3726,megawatthours
2024-11-01T21,NY,New York,WAT,Hydro,3575,megawatthours
2024-11-01T20,NY,New York,WAT,Hydro,3562,megawatthours
2024-11-01T19,NY,New York,WAT,Hydro,3386,megawatthours
2024-11-01T18,NY,New York,WAT,Hydro,3388,megawatthours
2024-11-01T17,NY,New York,WAT,Hydro,3374,megawatthours
2024-11-01T16,NY,New York,WAT,Hydro,3426,megawatthours
2024-11-01T15,NY,New York,WAT,Hydro,3431,megawatthours
2024-11-01T14,NY,New York,WAT,Hydro,3290,megawatthours
2024-11-01T13,NY,New York,WAT,Hydro,3289,megawatthours
2024-11-01T12,NY,New York,WAT,Hydro,2695,megawatthours
2024-11-01T11,NY,New York,WAT,Hydro,2170,megawatthours
2024-11-01T10,NY,New York,WAT,Hydro,2117,megawatthours
2024-11-01T09,NY,New York,WAT,Hydro,2031,megawatthours
2024-11-01T08,NY,New York,WAT,Hydro,2037,megawatthours
2024-11-01T07,NY,New York,WAT,Hydro,2017,megawatthours
2024-11-01T06,NY,New York,WAT,Hydro,1979,megawatthours
2024-11-01T05,NY,New York,WAT,Hydro,1947,megawatthours
2024-11-01T04,NY,New York,WAT,Hydro,2088,megawatthours
2024-11-01T03,NY,New York,WAT,Hydro,2287,megawatthours
2024-11-01T02,NY,New York,WAT,Hydro,2779,megawatthours
2024-11-01T01,NY,New York,WAT,Hydro,2812,megawatthours
2024-11-01T00,NY,New York,WAT,Hydro,3094,megawatthours
2024-10-31T23,NY,New York,WAT,Hydro,3233,megawatthours
2024-10-31T22,NY,New York,WAT,Hydro,3235,megawatthours
2024-10-31T21,NY,New York,WAT,Hydro,3045,megawatthours
2024-10-31T20,NY,New York,WAT,Hydro,2985,megawatthours
2024-10-31T19,NY,New York,WAT,Hydro,2886,megawatthours
2024-10-31T18,NY,New York,WAT,Hydro,2911,megawatthours
2024-10-31T17,NY,New York,WAT,Hydro,2979,megawatthours
2024-10-31T16,NY,New York,WAT,Hydro,2892,megawatthours
2024-10-31T15,NY,New York,WAT,Hydro,2862,megawatthours
2024-10-31T14,NY,New York,WAT,Hydro,2870,megawatthours
2024-10-31T13,NY,New York,WAT,Hydro,2956,megawatthours
2024-10-31T12,NY,New York,WAT,Hydro,2685,megawatthours
2024-10-31T11,NY,New York,WAT,Hydro,2181,megawatthours
2024-10-31T10,NY,New York,WAT,Hydro,1927,megawatthours
2024-10-31T09,NY,New York,WAT,Hydro,1853,megawatthours
2024-10-31T08,NY,New York,WAT,Hydro,1893,megawatthours
2024-10-31T07,NY,New York,WAT,Hydro,1902,megawatthours
2024-10-31T06,NY,New York,WAT,Hydro,1926,megawatthours
2024-10-31T05,NY,New York,WAT,Hydro,1931,megawatthours
2024-10-31T04,NY,New York,WAT,Hydro,1898,megawatthours
2024-10-31T03,NY,New York,WAT,Hydro,2102,megawatthours
2024-10-31T02,NY,New York,WAT,Hydro,2336,megawatthours
2024-10-31T01,NY,New York,WAT,Hydro,2593,megawatthours
2024-10-31T00,NY,New York,WAT,Hydro,2805,megawatthours
2024-10-30T23,NY,New York,WAT,Hydro,3143,megawatthours
2024-10-30T22,NY,New York,WAT,Hydro,3099,megawatthours
2024-10-30T21,NY,New York,WAT,Hydro,2699,megawatthours
2024-10-30T20,NY,New York,WAT,Hydro,2602,megawatthours
2024-10-30T19,NY,New York,WAT,Hydro,2436,megawatthours
2024-10-30T18,NY,New York,WAT,Hydro,2485,megawatthours
2024-10-30T17,NY,New York,WAT,Hydro,2313,megawatthours
2024-10-30T16,NY,New York,WAT,Hydro,2480,megawatthours
2024-10-30T15,NY,New York,WAT,Hydro,2299,megawatthours
2024-10-30T14,NY,New York,WAT,Hydro,2380,megawatthours
2024-10-30T13,NY,New York,WAT,Hydro,2385,megawatthours
2024-10-30T12,NY,New York,WAT,Hydro,2694,megawatthours
2024-10-30T11,NY,New York,WAT,Hydro,1990,megawatthours
2024-10-30T10,NY,New York,WAT,Hydro,1951,megawatthours
2024-10-30T09,NY,New York,WAT,Hydro,1744,megawatthours
2024-10-30T08,NY,New York,WAT,Hydro,1798,megawatthours
2024-10-30T07,NY,New York,WAT,Hydro,1717,megawatthours
2024-10-30T06,NY,New York,WAT,Hydro,1762,megawatthours
2024-10-30T05,NY,New York,WAT,Hydro,1780,megawatthours
2024-10-30T04,NY,New York,WAT,Hydro,1919,megawatthours
2024-10-30T03,NY,New York,WAT,Hydro,2054,megawatthours
2024-10-30T02,NY,New York,WAT,Hydro,2212,megawatthours
2024-10-30T01,NY,New York,WAT,Hydro,2279,megawatthours
2024-10-30T00,NY,New York,WAT,Hydro,2718,megawatthours
2024-10-29T23,NY,New York,WAT,Hydro,3240,megawatthours
2024-10-29T22,NY,New York,WAT,Hydro,3215,megawatthours
2024-10-29T21,NY,New York,WAT,Hydro,2479,megawatthours
2024-10-29T20,NY,New York,WAT,Hydro,2315,megawatthours
2024-10-29T19,NY,New York,WAT,Hydro,2652,megawatthours
2024-10-29T18,NY,New York,WAT,Hydro,2767,megawatthours
2024-10-29T17,NY,New York,WAT,Hydro,2823,megawatthours
2024-10-29T16,NY,New York,WAT,Hydro,2576,megawatthours
2024-10-29T15,NY,New York,WAT,Hydro,2194,megawatthours
2024-10-29T14,NY,New York,WAT,Hydro,2182,megawatthours
2024-10-29T13,NY,New York,WAT,Hydro,2211,megawatthours
2024-10-29T12,NY,New York,WAT,Hydro,2757,megawatthours
2024-10-29T11,NY,New York,WAT,Hydro,2261,megawatthours
2024-10-29T10,NY,New York,WAT,Hydro,2017,megawatthours
2024-10-29T09,NY,New York,WAT,Hydro,1838,megawatthours
2024-10-29T08,NY,New York,WAT,Hydro,1779,megawatthours
2024-10-29T07,NY,New York,WAT,Hydro,1782,megawatthours
2024-10-29T06,NY,New York,WAT,Hydro,1798,megawatthours
2024-10-29T05,NY,New York,WAT,Hydro,1796,megawatthours
2024-10-29T04,NY,New York,WAT,Hydro,2061,megawatthours
2024-10-29T03,NY,New York,WAT,Hydro,2424,megawatthours
2024-10-29T02,NY,New York,WAT,Hydro,2676,megawatthours
2024-10-29T01,NY,New York,WAT,Hydro,2911,megawatthours
2024-10-29T00,NY,New York,WAT,Hydro,3273,megawatthours
2024-10-28T23,NY,New York,WAT,Hydro,3291,megawatthours
2024-10-28T22,NY,New York,WAT,Hydro,3443,megawatthours
2024-10-28T21,NY,New York,WAT,Hydro,2788,megawatthours
2024-10-28T20,NY,New York,WAT,Hydro,2493,megawatthours
2024-10-28T19,NY,New York,WAT,Hydro,2445,megawatthours
2024-10-28T18,NY,New York,WAT,Hydro,2400,megawatthours
2024-10-28T17,NY,New York,WAT,Hydro,2378,megawatthours
2024-10-28T16,NY,New York,WAT,Hydro,2322,megawatthours
2024-10-28T15,NY,New York,WAT,Hydro,2466,megawatthours
2024-10-28T14,NY,New York,WAT,Hydro,2671,megawatthours
