period,value
2024-10-13T10,1911
2024-10-13T09,1801
2024-10-13T08,1770
2024-10-13T07,1810
2024-10-13T06,1842
2024-10-13T05,1930
2024-10-13T04,2142
2024-10-13T03,2504
2024-10-13T02,2772
2024-10-13T01,2918
2024-10-13T00,3156
2024-10-12T23,3091
2024-10-12T22,2748
2024-10-12T21,2495
2024-10-12T20,2382
2024-10-12T19,2356
2024-10-12T18,2350
2024-10-12T17,2461
2024-10-12T16,2541
2024-10-12T15,2563
2024-10-12T14,2468
2024-10-12T13,2763
2024-10-12T12,2622
2024-10-12T11,2300
2024-10-12T10,1950
2024-10-12T09,1768
2024-10-12T08,1757
2024-10-12T07,1670
2024-10-12T06,1795
2024-10-12T05,1814
2024-10-12T04,1862
2024-10-12T03,2258
2024-10-12T02,2503
2024-10-12T01,2577
2024-10-12T00,3238
2024-10-11T23,3490
2024-10-11T22,3439
2024-10-11T21,3018
2024-10-11T20,2882
2024-10-11T19,2791
2024-10-11T18,2695
2024-10-11T17,2686
2024-10-11T16,2739
2024-10-11T15,2743
2024-10-11T14,2775
2024-10-11T13,2757
2024-10-11T12,3150
2024-10-11T11,2456
2024-10-11T10,2173
2024-10-11T09,1978
2024-10-11T08,1943
2024-10-11T07,1994
2024-10-11T06,2061
2024-10-11T05,2150
2024-10-11T04,2130
2024-10-11T03,2681
2024-10-11T02,3109
2024-10-11T01,3311
2024-10-11T00,3351
2024-10-10T23,3339
2024-10-10T22,3516
2024-10-10T21,3224
2024-10-10T20,3200
2024-10-10T19,2927
2024-10-10T18,2890
2024-10-10T17,2843
2024-10-10T16,2788
2024-10-10T15,2885
2024-10-10T14,3108
2024-10-10T13,3358
2024-10-10T12,3337
2024-10-10T11,2738
2024-10-10T10,2516
2024-10-10T09,2342
2024-10-10T08,2361
2024-10-10T07,2366
2024-10-10T06,2469
2024-10-10T05,2565
2024-10-10T04,2127
2024-10-10T03,2493
2024-10-10T02,3026
2024-10-10T01,3095
2024-10-10T00,3597
2024-10-09T23,3539
2024-10-09T22,3326
2024-10-09T21,0
2024-10-09T20,0
2024-10-09T19,2586
2024-10-09T18,2519
2024-10-09T17,2451
2024-10-09T16,2466
2024-10-09T15,2498
2024-10-09T14,2469
2024-10-09T13,2720
2024-10-09T12,3030
2024-10-09T11,2459
2024-10-09T10,1894
2024-10-09T09,1734
2024-10-09T08,1684
2024-10-09T07,1766
2024-10-09T06,1916
2024-10-09T05,2048
2024-10-09T04,2127
2024-10-09T03,2493
2024-10-09T02,3026
2024-10-09T01,3095
2024-10-09T00,3597
2024-10-08T23,3539
2024-10-08T22,3326
2024-10-08T21,2918
2024-10-08T20,2739
2024-10-08T19,2690
2024-10-08T18,2685
2024-10-08T17,2479
2024-10-08T16,2394
2024-10-08T15,2390
2024-10-08T14,2347
2024-10-08T13,2686
2024-10-08T12,2897
2024-10-08T11,2279
2024-10-08T10,2073
2024-10-08T09,1970
2024-10-08T08,1914
2024-10-08T07,1780
2024-10-08T06,1874
2024-10-08T05,1955
2024-10-08T04,1969
2024-10-08T03,2474
2024-10-08T02,2975
2024-10-08T01,3278
2024-10-08T00,3520
2024-10-07T23,3512
2024-10-07T22,3512
2024-10-07T21,3462
2024-10-07T20,2915
2024-10-07T19,2844
2024-10-07T18,2922
2024-10-07T17,2812
2024-10-07T16,2807
2024-10-07T15,2893
2024-10-07T14,2884
2024-10-07T13,3041
2024-10-07T12,3073
2024-10-07T11,2424
2024-10-07T10,1944
2024-10-07T09,1781
2024-10-07T08,1681
2024-10-07T07,1706
2024-10-07T06,1745
2024-10-07T05,1766
2024-10-07T04,1767
2024-10-07T03,2180
2024-10-07T02,2948
2024-10-07T01,3164
2024-10-07T00,3470
2024-10-06T23,3530
2024-10-06T22,3268
2024-10-06T21,2752
2024-10-06T20,2624
2024-10-06T19,2505
2024-10-06T18,2292
2024-10-06T17,2292
2024-10-06T16,2274
2024-10-06T15,2242
2024-10-06T14,2271
2024-10-06T13,2319
2024-10-06T12,2284
2024-10-06T11,1821
2024-10-06T10,1589
2024-10-06T09,1590
2024-10-06T08,1599
2024-10-06T07,1649
2024-10-06T06,1724
2024-10-06T05,1681
2024-10-06T04,1926
2024-10-06T03,2418
2024-10-06T02,2906
2024-10-06T01,3204
2024-10-06T00,3710
2024-10-05T23,3779
2024-10-05T22,3680
2024-10-05T21,3018
2024-10-05T20,2883
2024-10-05T19,2693
2024-10-05T18,2536
2024-10-05T17,2526
2024-10-05T16,2482
2024-10-05T15,2466
2024-10-05T14,2527
2024-10-05T13,2599
2024-10-05T12,2553
2024-10-05T11,2130
2024-10-05T10,1874
2024-10-05T09,1787
2024-10-05T08,1826
2024-10-05T07,1842
2024-10-05T06,1907
2024-10-05T05,1857
2024-10-05T04,2050
2024-10-05T03,2564
2024-10-05T02,2929
2024-10-05T01,3134
2024-10-05T00,3424
2024-10-04T23,3792
2024-10-04T22,3762
2024-10-04T21,3334
2024-10-04T20,3128
2024-10-04T19,2974
2024-10-04T18,2744
2024-10-04T17,2661
2024-10-04T16,2616
2024-10-04T15,2622
2024-10-04T14,2740
2024-10-04T13,2839
2024-10-04T12,2890
2024-10-04T11,2321
2024-10-04T10,1980
2024-10-04T09,1917
2024-10-04T08,1891
2024-10-04T07,1911
2024-10-04T06,1996
2024-10-04T05,1960
2024-10-04T04,2021
2024-10-04T03,2388
2024-10-04T02,2945
2024-10-04T01,3512
2024-10-04T00,4082
2024-10-03T23,3830
2024-10-03T22,3821
2024-10-03T21,3315
2024-10-03T20,3043
2024-10-03T19,2708
2024-10-03T18,2658
2024-10-03T17,2576
2024-10-03T16,2548
2024-10-03T15,2536
2024-10-03T14,2644
2024-10-03T13,2776
2024-10-03T12,2725
2024-10-03T11,2577
2024-10-03T10,2423
2024-10-03T09,2379
2024-10-03T08,2366
2024-10-03T07,2394
2024-10-03T06,2389
2024-10-03T05,2380
2024-10-03T04,2406
2024-10-03T03,2519
2024-10-03T02,2842
2024-10-03T01,3225
2024-10-03T00,3817
2024-10-02T23,3839
2024-10-02T22,3474
2024-10-02T21,3222
2024-10-02T20,2797
2024-10-02T19,2679
2024-10-02T18,2603
2024-10-02T17,2639
2024-10-02T16,2579
2024-10-02T15,2520
2024-10-02T14,2567
2024-10-02T13,2541
2024-10-02T12,2640
2024-10-02T11,2273
2024-10-02T10,1920
2024-10-02T09,1828
2024-10-02T08,1806
2024-10-02T07,1854
2024-10-02T06,1896
2024-10-02T05,1889
2024-10-02T04,2018
2024-10-02T03,2311
2024-10-02T02,2693
2024-10-02T01,3173
2024-10-02T00,3584
2024-10-01T23,3636
2024-10-01T22,3564
2024-10-01T21,3143
2024-10-01T20,2791
2024-10-01T19,2722
2024-10-01T18,2577
2024-10-01T17,2544
2024-10-01T16,2471
2024-10-01T15,2384
2024-10-01T14,2495
2024-10-01T13,2529
2024-10-01T12,2604
2024-10-01T11,2076
2024-10-01T10,1915
2024-10-01T09,1702
2024-10-01T08,1732
2024-10-01T07,1724
2024-10-01T06,1730
2024-10-01T05,1728
2024-10-01T04,1969
2024-10-01T03,2394
2024-10-01T02,2983
2024-10-01T01,3485
2024-10-01T00,4001
2024-09-30T23,3899
2024-09-30T22,3846
2024-09-30T21,3412
2024-09-30T20,2918
2024-09-30T19,2838
2024-09-30T18,2646
2024-09-30T17,2466
2024-09-30T16,2446
2024-09-30T15,2437
2024-09-30T14,2642
2024-09-30T13,2631
2024-09-30T12,2705
2024-09-30T11,2096
2024-09-30T10,1909
2024-09-30T09,1800
2024-09-30T08,1798
2024-09-30T07,1775
2024-09-30T06,1828
2024-09-30T05,1848
2024-09-30T04,1880
2024-09-30T03,2264
2024-09-30T02,2779
2024-09-30T01,3206
2024-09-30T00,3359
2024-09-29T23,3254
2024-09-29T22,3119
2024-09-29T21,2987
2024-09-29T20,2762
2024-09-29T19,2763
2024-09-29T18,2543
2024-09-29T17,2522
2024-09-29T16,2410
2024-09-29T15,2378
2024-09-29T14,2447
2024-09-29T13,2407
2024-09-29T12,2329
2024-09-29T11,1941
2024-09-29T10,1727
2024-09-29T09,1693
2024-09-29T08,1656
2024-09-29T07,1697
2024-09-29T06,1757
2024-09-29T05,1731
2024-09-29T04,1901
2024-09-29T03,2276
2024-09-29T02,2749
2024-09-29T01,3003
2024-09-29T00,3128
2024-09-28T23,3197
2024-09-28T22,3067
2024-09-28T21,2829
2024-09-28T20,2687
2024-09-28T19,2674
2024-09-28T18,2571
2024-09-28T17,2533
2024-09-28T16,2398
2024-09-28T15,2382
2024-09-28T14,2301
2024-09-28T13,2302
2024-09-28T12,2208
2024-09-28T11,1925
2024-09-28T10,1715
2024-09-28T09,1642
2024-09-28T08,1658
2024-09-28T07,1684
2024-09-28T06,1739
2024-09-28T05,1779
2024-09-28T04,2058
2024-09-28T03,2420
2024-09-28T02,2832
2024-09-28T01,3233
2024-09-28T00,3366
2024-09-27T23,3484
2024-09-27T22,3424
2024-09-27T21,3347
2024-09-27T20,3026
2024-09-27T19,2823
2024-09-27T18,2651
2024-09-27T17,2575
2024-09-27T16,2537
2024-09-27T15,2465
2024-09-27T14,2471
2024-09-27T13,2431
2024-09-27T12,2490
2024-09-27T11,2040
2024-09-27T10,1777
2024-09-27T09,1740
2024-09-27T08,1752
2024-09-27T07,1742
2024-09-27T06,1748
2024-09-27T05,1820
2024-09-27T04,2200
2024-09-27T03,2563
2024-09-27T02,3266
2024-09-27T01,3587
2024-09-27T00,3976
2024-09-26T23,3931
2024-09-26T22,3913
2024-09-26T21,3738
2024-09-26T20,3648
2024-09-26T19,3486
2024-09-26T18,3193
2024-09-26T17,2952
2024-09-26T16,2990
2024-09-26T15,3053
2024-09-26T14,3130
2024-09-26T13,2850
2024-09-26T12,2693
2024-09-26T11,2125
2024-09-26T10,1910
2024-09-26T09,1807
2024-09-26T08,1779
2024-09-26T07,1782
2024-09-26T06,1808
2024-09-26T05,1813
2024-09-26T04,2056
2024-09-26T03,2388
2024-09-26T02,2910
2024-09-26T01,3426
2024-09-26T00,3535
2024-09-25T23,3459
2024-09-25T22,3434
2024-09-25T21,3317
2024-09-25T20,3249
2024-09-25T19,3081
2024-09-25T18,2937
2024-09-25T17,2744
2024-09-25T16,2680
2024-09-25T15,2632
2024-09-25T14,2499
2024-09-25T13,2502
2024-09-25T12,2451
2024-09-25T11,2026
2024-09-25T10,1831
2024-09-25T09,1616
2024-09-25T08,1654
2024-09-25T07,1636
2024-09-25T06,1688
2024-09-25T05,1816
2024-09-25T04,2122
2024-09-25T03,2487
2024-09-25T02,2956
2024-09-25T01,3324
2024-09-25T00,3542
2024-09-24T23,3433
2024-09-24T22,3429
2024-09-24T21,3188
2024-09-24T20,3019
2024-09-24T19,2958
2024-09-24T18,2928
2024-09-24T17,2857
2024-09-24T16,2939
2024-09-24T15,2949
2024-09-24T14,2739
2024-09-24T13,2844
2024-09-24T12,2753
2024-09-24T11,2266
2024-09-24T10,1875
2024-09-24T09,1765
2024-09-24T08,1707
2024-09-24T07,1791
2024-09-24T06,1804
2024-09-24T05,1970
2024-09-24T04,2266
2024-09-24T03,2882
2024-09-24T02,3249
2024-09-24T01,3602
2024-09-24T00,3764
2024-09-23T23,3959
2024-09-23T22,3791
2024-09-23T21,3468
2024-09-23T20,3359
2024-09-23T19,3270
2024-09-23T18,3189
2024-09-23T17,3167
2024-09-23T16,3197
2024-09-23T15,3109
2024-09-23T14,3095
2024-09-23T13,3307
2024-09-23T12,2970
2024-09-23T11,2205
2024-09-23T10,1881
2024-09-23T09,1727
2024-09-23T08,1692
2024-09-23T07,1729
2024-09-23T06,1806
2024-09-23T05,1846
2024-09-23T04,1891
2024-09-23T03,2340
2024-09-23T02,2927
2024-09-23T01,3272
2024-09-23T00,3200
2024-09-22T23,3218
2024-09-22T22,3384
2024-09-22T21,3137
2024-09-22T20,2978
2024-09-22T19,2802
2024-09-22T18,2697
2024-09-22T17,2569
2024-09-22T16,2344
2024-09-22T15,2326
2024-09-22T14,2189
2024-09-22T13,2063
2024-09-22T12,1893
2024-09-22T11,1790
2024-09-22T10,1755
2024-09-22T09,1692
2024-09-22T08,1703
2024-09-22T07,1735
2024-09-22T06,1747
2024-09-22T05,1835
2024-09-22T04,1910
2024-09-22T03,2366
2024-09-22T02,2719
2024-09-22T01,3000
2024-09-22T00,3485
2024-09-21T23,3640
2024-09-21T22,3533
2024-09-21T21,3150
2024-09-21T20,2923
2024-09-21T19,2886
2024-09-21T18,2867
2024-09-21T17,2637
2024-09-21T16,2428
2024-09-21T15,2322
2024-09-21T14,2187
2024-09-21T13,2164
2024-09-21T12,2005
2024-09-21T11,1765
2024-09-21T10,1621
2024-09-21T09,1664
2024-09-21T08,1636
2024-09-21T07,1648
2024-09-21T06,1616
2024-09-21T05,1718
2024-09-21T04,2104
2024-09-21T03,2438
2024-09-21T02,2945
2024-09-21T01,3550
2024-09-21T00,3979
2024-09-20T23,3961
2024-09-20T22,4177
2024-09-20T21,4104
2024-09-20T20,3568
2024-09-20T19,3354
2024-09-20T18,3232
2024-09-20T17,3169
2024-09-20T16,2984
2024-09-20T15,2951
2024-09-20T14,2759
2024-09-20T13,2721
2024-09-20T12,2627
2024-09-20T11,2318
2024-09-20T10,1809
2024-09-20T09,1757
2024-09-20T08,1706
2024-09-20T07,1796
2024-09-20T06,1844
2024-09-20T05,1967
2024-09-20T04,2101
2024-09-20T03,2504
2024-09-20T02,3106
2024-09-20T01,3576
2024-09-20T00,3972
2024-09-19T23,4037
2024-09-19T22,4076
2024-09-19T21,3866
2024-09-19T20,3499
2024-09-19T19,3381
2024-09-19T18,3174
2024-09-19T17,2802
2024-09-19T16,2801
2024-09-19T15,2629
2024-09-19T14,2544
2024-09-19T13,2523
2024-09-19T12,2478
2024-09-19T11,2083
2024-09-19T10,1876
2024-09-19T09,1849
2024-09-19T08,1776
2024-09-19T07,1850
2024-09-19T06,1849
2024-09-19T05,1904
2024-09-19T04,2171
2024-09-19T03,2679
2024-09-19T02,3142
2024-09-19T01,3514
2024-09-19T00,3687
2024-09-18T23,3650
2024-09-18T22,3736
2024-09-18T21,3556
2024-09-18T20,3313
2024-09-18T19,3095
2024-09-18T18,2900
2024-09-18T17,2718
2024-09-18T16,2827
2024-09-18T15,2669
2024-09-18T14,2649
2024-09-18T13,2581
2024-09-18T12,2576
2024-09-18T11,2150
2024-09-18T10,1939
2024-09-18T09,1724
2024-09-18T08,1727
2024-09-18T07,1763
2024-09-18T06,1825
2024-09-18T05,1946
2024-09-18T04,2300
2024-09-18T03,2648
2024-09-18T02,3017
2024-09-18T01,3317
2024-09-18T00,3846
2024-09-17T23,3882
2024-09-17T22,4063
2024-09-17T21,3638
2024-09-17T20,3005
2024-09-17T19,2975
2024-09-17T18,2896
2024-09-17T17,2736
2024-09-17T16,2627
2024-09-17T15,2546
2024-09-17T14,2521
2024-09-17T13,2534
2024-09-17T12,2580
2024-09-17T11,2095
2024-09-17T10,1810
2024-09-17T09,1692
2024-09-17T08,1706
2024-09-17T07,1713
2024-09-17T06,1703
2024-09-17T05,1942
2024-09-17T04,2245
2024-09-17T03,2539
2024-09-17T02,3012
2024-09-17T01,3474
2024-09-17T00,3635
2024-09-16T23,3706
2024-09-16T22,3713
2024-09-16T21,3465
2024-09-16T20,3210
2024-09-16T19,3298
2024-09-16T18,3278
2024-09-16T17,2916
2024-09-16T16,2792
2024-09-16T15,2782
2024-09-16T14,2625
2024-09-16T13,2540
2024-09-16T12,2426
2024-09-16T11,2103
2024-09-16T10,1857
2024-09-16T09,1784
2024-09-16T08,1830
2024-09-16T07,1856
2024-09-16T06,1857
2024-09-16T05,1978
2024-09-16T04,2110
2024-09-16T03,2388
2024-09-16T02,2947
2024-09-16T01,3528
2024-09-16T00,3668
2024-09-15T23,3679
2024-09-15T22,3968
2024-09-15T21,3298
2024-09-15T20,2908
2024-09-15T19,2764
2024-09-15T18,2816
2024-09-15T17,2674
2024-09-15T16,2357
2024-09-15T15,2291
2024-09-15T14,2190
2024-09-15T13,2136
2024-09-15T12,2062
2024-09-15T11,1879
2024-09-15T10,1697
2024-09-15T09,1698
2024-09-15T08,1733
2024-09-15T07,1897
2024-09-15T06,1867
2024-09-15T05,2037
2024-09-15T04,2087
2024-09-15T03,2514
2024-09-15T02,2956
2024-09-15T01,3379
2024-09-15T00,3441
2024-09-14T23,3582
2024-09-14T22,3575
2024-09-14T21,3169
2024-09-14T20,3010
2024-09-14T19,2811
2024-09-14T18,2820
2024-09-14T17,2714
2024-09-14T16,2648
2024-09-14T15,2622
2024-09-14T14,2493
2024-09-14T13,2187
2024-09-14T12,2175
2024-09-14T11,1886
2024-09-14T10,1818
2024-09-14T09,1698
2024-09-14T08,1708
2024-09-14T07,1789
2024-09-14T06,1827
2024-09-14T05,1896
2024-09-14T04,2025
2024-09-14T03,2506
2024-09-14T02,3026
2024-09-14T01,3396
2024-09-14T00,3861
2024-09-13T23,3952
2024-09-13T22,4036
2024-09-13T21,3960
2024-09-13T20,3531
2024-09-13T19,3250
2024-09-13T18,3231
2024-09-13T17,2944
2024-09-13T16,2998
2024-09-13T15,2876
2024-09-13T14,2852
2024-09-13T13,2804
2024-09-13T12,2666
2024-09-13T11,2278
2024-09-13T10,2163
2024-09-13T09,2090
2024-09-13T08,2107
2024-09-13T07,2066
2024-09-13T06,2221
2024-09-13T05,2224
2024-09-13T04,2369
2024-09-13T03,2951
2024-09-13T02,3156
2024-09-13T01,3549
2024-09-13T00,3775
2024-09-12T23,3846
2024-09-12T22,3849
2024-09-12T21,3769
2024-09-12T20,3678
2024-09-12T19,3381
2024-09-12T18,3059
2024-09-12T17,2890
2024-09-12T16,2807
2024-09-12T15,2780
2024-09-12T14,2743
2024-09-12T13,2747
2024-09-12T12,2695
2024-09-12T11,2361
2024-09-12T10,2315
2024-09-12T09,2262
2024-09-12T08,1999
2024-09-12T07,1892
2024-09-12T06,1932
2024-09-12T05,2217
2024-09-12T04,2688
2024-09-12T03,2876
2024-09-12T02,3201
2024-09-12T01,3475
2024-09-12T00,3985
2024-09-11T23,3932
2024-09-11T22,3822
2024-09-11T21,3378
2024-09-11T20,3221
2024-09-11T19,3191
2024-09-11T18,3077
2024-09-11T17,3065
2024-09-11T16,2864
2024-09-11T15,2757
2024-09-11T14,2711
2024-09-11T13,2645
2024-09-11T12,2559
2024-09-11T11,2123
2024-09-11T10,1943
2024-09-11T09,1953
2024-09-11T08,1950
2024-09-11T07,2005
2024-09-11T06,1995
2024-09-11T05,2057
2024-09-11T04,2277
2024-09-11T03,2645
2024-09-11T02,3182
2024-09-11T01,3564
2024-09-11T00,3746
2024-09-10T23,3751
2024-09-10T22,3657
2024-09-10T21,3432
2024-09-10T20,3301
2024-09-10T19,3245
2024-09-10T18,3191
2024-09-10T17,3130
2024-09-10T16,3129
2024-09-10T15,3042
2024-09-10T14,3081
2024-09-10T13,2892
2024-09-10T12,2905
2024-09-10T11,2527
2024-09-10T10,2355
2024-09-10T09,2367
2024-09-10T08,2387
2024-09-10T07,2379
2024-09-10T06,2370
2024-09-10T05,2429
2024-09-10T04,2377
2024-09-10T03,2653
2024-09-10T02,3308
2024-09-10T01,3391
2024-09-10T00,3694
2024-09-09T23,3711
2024-09-09T22,3785
2024-09-09T21,3555
2024-09-09T20,3464
2024-09-09T19,3287
2024-09-09T18,3330
2024-09-09T17,3234
2024-09-09T16,3197
2024-09-09T15,3105
2024-09-09T14,2906
2024-09-09T13,2954
2024-09-09T12,2996
2024-09-09T11,3047
2024-09-09T10,2966
2024-09-09T09,2738
2024-09-09T08,2452
2024-09-09T07,2577
2024-09-09T06,2791
2024-09-09T05,2956
2024-09-09T04,3035
2024-09-09T03,3132
2024-09-09T02,2870
2024-09-09T01,2944
2024-09-09T00,3024
2024-09-08T23,3022
2024-09-08T22,2827
2024-09-08T21,2666
2024-09-08T20,2382
2024-09-08T19,2419
2024-09-08T18,2307
2024-09-08T17,2514
2024-09-08T16,2250
2024-09-08T15,2226
2024-09-08T14,2470
2024-09-08T13,2425
2024-09-08T12,2465
2024-09-08T11,2481
2024-09-08T10,2437
2024-09-08T09,2468
2024-09-08T08,2473
2024-09-08T07,2476
2024-09-08T06,2557
2024-09-08T05,2442
2024-09-08T04,2551
2024-09-08T03,2538
2024-09-08T02,2678
2024-09-08T01,2865
2024-09-08T00,3283
2024-09-07T23,3134
2024-09-07T22,2999
2024-09-07T21,2809
2024-09-07T20,2537
2024-09-07T19,2665
2024-09-07T18,2553
2024-09-07T17,2433
2024-09-07T16,2412
2024-09-07T15,2765
2024-09-07T14,2704
2024-09-07T13,2432
2024-09-07T12,2692
2024-09-07T11,2346
2024-09-07T10,2228
2024-09-07T09,2173
2024-09-07T08,2165
2024-09-07T07,2089
2024-09-07T06,2178
2024-09-07T05,2454
2024-09-07T04,2373
2024-09-07T03,2751
2024-09-07T02,3208
2024-09-07T01,3345
2024-09-07T00,3556
2024-09-06T23,3552
2024-09-06T22,3507
2024-09-06T21,3501
2024-09-06T20,3315
2024-09-06T19,3253
2024-09-06T18,3107
2024-09-06T17,3096
2024-09-06T16,3219
2024-09-06T15,3177
2024-09-06T14,3163
2024-09-06T13,3062
2024-09-06T12,2881
2024-09-06T11,2506
2024-09-06T10,2406
2024-09-06T09,2319
2024-09-06T08,2265
2024-09-06T07,2297
2024-09-06T06,2138
2024-09-06T05,2202
2024-09-06T04,2393
2024-09-06T03,2699
2024-09-06T02,2842
2024-09-06T01,3258
2024-09-06T00,3618
2024-09-05T23,3764
2024-09-05T22,3559
2024-09-05T21,3377
2024-09-05T20,3282
2024-09-05T19,3236
2024-09-05T18,3069
2024-09-05T17,3082
2024-09-05T16,3076
2024-09-05T15,3077
2024-09-05T14,3041
2024-09-05T13,2969
2024-09-05T12,2922
2024-09-05T11,2672
2024-09-05T10,2413
2024-09-05T09,2313
2024-09-05T08,2305
2024-09-05T07,2231
2024-09-05T06,2291
2024-09-05T05,2262
2024-09-05T04,2559
2024-09-05T03,2767
2024-09-05T02,2983
2024-09-05T01,3299
2024-09-05T00,3721
2024-09-04T23,3696
2024-09-04T22,3519
2024-09-04T21,3397
2024-09-04T20,2990
2024-09-04T19,2912
2024-09-04T18,2854
2024-09-04T17,2641
2024-09-04T16,2574
2024-09-04T15,2505
2024-09-04T14,2551
2024-09-04T13,2540
2024-09-04T12,2552
2024-09-04T11,2394
2024-09-04T10,2282
2024-09-04T09,2302
2024-09-04T08,2362
2024-09-04T07,2671
2024-09-04T06,2691
2024-09-04T05,2668
2024-09-04T04,2653
2024-09-04T03,2673
2024-09-04T02,3071
2024-09-04T01,3369
2024-09-04T00,3472
2024-09-03T23,3737
2024-09-03T22,3553
2024-09-03T21,3367
2024-09-03T20,3337
2024-09-03T19,3097
2024-09-03T18,2986
2024-09-03T17,2824
2024-09-03T16,2757
2024-09-03T15,2684
2024-09-03T14,2656
2024-09-03T13,2334
2024-09-03T12,2619
2024-09-03T11,2237
2024-09-03T10,2518
2024-09-03T09,2336
2024-09-03T08,2168
2024-09-03T07,2216
2024-09-03T06,2399
2024-09-03T05,2411
2024-09-03T04,2230
2024-09-03T03,2407
2024-09-03T02,2778
2024-09-03T01,2873
2024-09-03T00,3193
2024-09-02T23,3300
2024-09-02T22,3142
2024-09-02T21,2891
2024-09-02T20,2655
2024-09-02T19,2631
2024-09-02T18,2509
2024-09-02T17,2543
2024-09-02T16,2509
2024-09-02T15,2504
2024-09-02T14,2351
2024-09-02T13,2235
2024-09-02T12,2502
2024-09-02T11,2335
2024-09-02T10,2230
2024-09-02T09,2146
2024-09-02T08,2124
2024-09-02T07,2251
2024-09-02T06,2083
2024-09-02T05,2186
2024-09-02T04,2456
2024-09-02T03,2542
2024-09-02T02,2710
2024-09-02T01,2841
2024-09-02T00,2907
2024-09-01T23,3200
2024-09-01T22,3165
2024-09-01T21,2922
2024-09-01T20,2684
2024-09-01T19,2745
2024-09-01T18,2733
2024-09-01T17,2679
2024-09-01T16,2654
2024-09-01T15,2612
2024-09-01T14,2480
2024-09-01T13,2398
2024-09-01T12,2451
2024-09-01T11,2277
2024-09-01T10,2194
2024-09-01T09,2149
2024-09-01T08,2199
2024-09-01T07,2206
2024-09-01T06,2167
2024-09-01T05,2318
2024-09-01T04,2407
2024-09-01T03,2431
2024-09-01T02,2667
2024-09-01T01,2844
2024-09-01T00,3075
2024-08-31T23,3106
2024-08-31T22,3096
2024-08-31T21,3060
2024-08-31T20,2954
2024-08-31T19,2714
2024-08-31T18,2784
2024-08-31T17,2724
2024-08-31T16,2741
2024-08-31T15,2676
2024-08-31T14,2594
2024-08-31T13,2572
2024-08-31T12,2458
2024-08-31T11,2224
2024-08-31T10,2073
2024-08-31T09,2106
2024-08-31T08,2073
2024-08-31T07,2235
2024-08-31T06,2230
2024-08-31T05,2272
2024-08-31T04,2294
2024-08-31T03,2686
2024-08-31T02,3137
2024-08-31T01,3271
2024-08-31T00,3621
2024-08-30T23,3611
2024-08-30T22,3520
2024-08-30T21,3379
2024-08-30T20,3315
2024-08-30T19,3231
2024-08-30T18,3013
2024-08-30T17,2764
2024-08-30T16,2753
2024-08-30T15,2751
2024-08-30T14,2715
2024-08-30T13,2721
2024-08-30T12,2592
2024-08-30T11,2312
2024-08-30T10,2290
2024-08-30T09,2225
2024-08-30T08,2237
2024-08-30T07,2267
2024-08-30T06,2312
2024-08-30T05,2312
2024-08-30T04,2307
2024-08-30T03,2543
2024-08-30T02,2987
2024-08-30T01,3225
2024-08-30T00,3470
2024-08-29T23,3587
2024-08-29T22,3616
2024-08-29T21,3567
2024-08-29T20,3408
2024-08-29T19,3297
2024-08-29T18,2988
2024-08-29T17,2947
2024-08-29T16,3200
2024-08-29T15,2963
2024-08-29T14,2849
2024-08-29T13,2801
2024-08-29T12,2810
2024-08-29T11,2411
2024-08-29T10,2268
2024-08-29T09,2255
2024-08-29T08,2283
2024-08-29T07,2289
